Price($),Category,Bedrooms,Bathrooms,Area(sqft),Plot_size(sqft),Address,Broker,URL,ZIP,Place_name
937000.0,House,5,4,3567.0,6.0,"11222 Hawks Fern Dr, Riverview, FL 33569",LA ROSA REALTY PRESTIGE,https://www.realtor.com/realestateandhomes-detail/11222-Hawks-Fern-Dr_Riverview_FL_33569_M99343-66229?from=srp-list-card,33569.0,Riverview
270000.0,Mobile house,3,2,1508.0,87120.0,"3107 NW County Road 141, Jennings, FL 32053",United Country Real Estate|Lifestyle Properties,https://www.realtor.com/realestateandhomes-detail/3107-NW-County-Road-141_Jennings_FL_32053_M99000-06266?from=srp-list-card,32053.0,Jennings
950000.0,House,5,5,4272.0,17859.6,"42548 Little Ridge Rd, Punta Gorda, FL 33982","EXP Realty, LLC",https://www.realtor.com/realestateandhomes-detail/42548-Little-Ridge-Rd_Punta-Gorda_FL_33982_M91362-88744?from=srp-list-card,33982.0,Punta Gorda
39900.0,Mobile house,Studio,,,,"6436 Rambling Rd, New Port Richey, FL 34653",Suncrest Sales Corp,https://www.realtor.com/realestateandhomes-detail/6436-Rambling-Rd_New-Port-Richey_FL_34653_M91227-87479?from=srp-list-card,34653.0,New Port Richey
17000000.0,Multi-family home,36,36,21816.0,15681.599999999999,"3051 Hafen Ln Unit BUNDLE-AUCTION, Melbourne Beach, FL 32951",ONE Sotheby's International Realty,https://www.realtor.com/realestateandhomes-detail/3051-Hafen-Ln_Melbourne-Beach_FL_32951_M91441-20016?from=srp-list-card,32951.0,Melbourne Beach
649000.0,Condo,3,3,2559.0,10018.800000000001,"701 Solana Shores Dr Apt A210, Cape Canaveral, FL 32920",COMPASS,https://www.realtor.com/realestateandhomes-detail/701-Solana-Shores-Dr-Apt-A210_Cape-Canaveral_FL_32920_M95317-38000?from=srp-list-card,32920.0,Cape Canaveral
41000.0,Mobile house,2,2,,672.0,"2516 Pulaski Ave, Orlando, FL 32818","USA Mobile & Manufactured Homes Sales, LLC.",https://www.realtor.com/realestateandhomes-detail/2516-Pulaski-Ave_Orlando_FL_32818_M92704-25395?from=srp-list-card,32818.0,Orlando
999900.0,House,4,5,3838.0,13939.2,"170 Azura Pt, Saint Johns, FL 32259","PREMIER AGENT NETWORK, INC",https://www.realtor.com/realestateandhomes-detail/170-Azura-Pt_St-Johns_FL_32259_M99521-10093?from=srp-list-card,32259.0,Saint Johns
25000.0,Land,,,,43560.0,"Corner Fig Tree Ln and India Hill Dr, , FL 34431",Florida Realty Of Miami Corp,https://www.realtor.com/realestateandhomes-detail/Corner-Fig-Tree-Ln_Other-City-in-the-State-of-Florida_FL_34431_M99982-24225?from=srp-list-card,34431.0,Dunnellon
339900.0,House,4,2,1787.0,20473.199999999997,"6532 SW 131st Pl, Ocala, FL 34473",BRITE REALTY GROUP,https://www.realtor.com/realestateandhomes-detail/6532-SW-131st-Pl_Ocala_FL_34473_M98669-92073?from=srp-list-card,34473.0,Ocala
144900.0,Mobile house,2,2,1888.0,,"9701 E Highway 25 Lot 163, Belleview, FL 34420",SUNBELT HOME SALES INC,https://www.realtor.com/realestateandhomes-detail/9701-E-Highway-25-Lot-163_Belleview_FL_34420_M97281-15469?from=srp-list-card,34420.0,Belleview
134900.0,Mobile house,3,2.5,1320.0,,"63 Temple Cir, Winter Haven, FL 33884",Sunset Home Sales,https://www.realtor.com/realestateandhomes-detail/63-Temple-Cir_Winter-Haven_FL_33884_M97018-48556?from=srp-list-card,33884.0,Winter Haven
114900.0,Mobile house,2,2,672.0,,"1794 SW Diana Ter, Stuart, FL 34997",Anchor Southeast Realty LLC,https://www.realtor.com/realestateandhomes-detail/1794-SW-Diana-Ter_Stuart_FL_34997_M96419-06667?from=srp-list-card,34997.0,Stuart
750000.0,Multi-family home,5,4,2125.0,148104.0,"431 Geneva Dr, Oviedo, FL 32765",WEMERT GROUP REALTY LLC,https://www.realtor.com/realestateandhomes-detail/431-Geneva-Dr_Oviedo_FL_32765_M96020-44312?from=srp-list-card,32765.0,Oviedo
39500.0,Pending,2,2,,,"28944 Hubbard St Lot 76, Leesburg, FL 34748","USA Mobile & Manufactured Homes Sales, LLC.",https://www.realtor.com/realestateandhomes-detail/28944-Hubbard-St-Lot-76_Leesburg_FL_34748_M92188-13873?from=srp-list-card,34748.0,Leesburg
849999.0,House,5,3.5,3978.0,46609.200000000004,"36925 Bee Meadow Ct, Eustis, FL 32736",The Experts Team Realty Inc,https://www.realtor.com/realestateandhomes-detail/36925-Bee-Meadow-Ct_Eustis_FL_32736_M99092-37149?from=srp-list-card,32736.0,Eustis
450000.0,House,2,2,1110.0,273992.4,"10655 N Party Ave, Dunnellon, FL 34433",Bricks & Mortar Real Estate And Development,https://www.realtor.com/realestateandhomes-detail/10655-N-Party-Ave_Dunnellon_FL_34433_M98977-37377?from=srp-list-card,34433.0,Dunnellon
72999.0,Land,,,,218235.59999999998,"2345 NW Suwannee Valley Rd, Lake City, FL 32055",New Alliance Group Realty,https://www.realtor.com/realestateandhomes-detail/2345-NW-Suwannee-Valley-Rd_Lake-City_FL_32055_M99413-54741?from=srp-list-card,32055.0,Lake City
142500.0,Mobile house,4,3,,,"11214 NW 1st St, Miami, FL 33172","South Florida Trust Realty, Inc.",https://www.realtor.com/realestateandhomes-detail/11214-NW-1st-St_Miami_FL_33172_M98151-39279?from=srp-list-card,33172.0,Miami
10000000.0,House,7,7.5+,6890.0,9.0,"3230 Crystal Ct, Miami, FL 33133",One Sotheby's International Realty,https://www.realtor.com/realestateandhomes-detail/3230-Crystal-Ct_Miami_FL_33133_M99524-28454?from=srp-list-card,33133.0,Miami
1149000.0,House,4,4,2281.0,112384.8,"2314 6th Ave SE, Naples, FL 34117",Coldwell Banker Realty,https://www.realtor.com/realestateandhomes-detail/2314-6th-Ave-SE_Naples_FL_34117_M99939-70378?from=srp-list-card,34117.0,Naples
995000.0,House,6,5,4630.0,7.0,"16235 Misty Hills Ave, Winter Garden, FL 34787",Preferred Real Estate Brokers,https://www.realtor.com/realestateandhomes-detail/16235-Misty-Hills-Ave_Winter-Garden_FL_34787_M98346-76978?from=srp-list-card,34787.0,Winter Garden
599900.0,House,4,2.5,2237.0,3.0,"177 Millenia Dr, Ponte Vedra, FL 32081",KELLER WILLIAMS REALTY ATLANTIC,https://www.realtor.com/realestateandhomes-detail/177-Millenia-Dr_Ponte-Vedra_FL_32081_M91171-78495?from=srp-list-card,32081.0,Ponte Vedra
109900.0,Mobile house,3,2,1404.0,,"7319 Lakeshore Dr, Ellenton, FL 34222",Integrity Mobile Homes,https://www.realtor.com/realestateandhomes-detail/7319-Lakeshore-Dr_Ellenton_FL_34222_M90469-40640?from=srp-list-card,34222.0,Ellenton
375000.0,House,3,2,2100.0,54450.0,"1536 Highway 67, Carrabelle, FL 32322",Anchor Realty Florida,https://www.realtor.com/realestateandhomes-detail/1536-Highway-67_Carrabelle_FL_32322_M91316-44100?from=srp-list-card,32322.0,Carrabelle
759900.0,House,4,3,2920.0,7.0,"18955 Rawson St, Orlando, FL 32827",CENTURY 21 Carioti,https://www.realtor.com/realestateandhomes-detail/18955-Rawson-St_Orlando_FL_32827_M95977-72462?from=srp-list-card,32827.0,Orlando
419900.0,Townhouse,2,2,1635.0,,"10290 SW Corvus Ln, Port Saint Lucie, FL 34987",Keller Williams Port St. Lucie,https://www.realtor.com/realestateandhomes-detail/10290-SW-Corvus-Ln_Port-Saint-Lucie_FL_34987_M96284-53194?from=srp-list-card,34987.0,Port Saint Lucie
240000.0,Mobile house,3,2,1296.0,42688.799999999996,"17500 SE 30th Ave, Summerfield, FL 34491",RE/MAX PREMIER REALTY,https://www.realtor.com/realestateandhomes-detail/17500-SE-30th-Ave_Summerfield_FL_34491_M63830-71382?from=srp-list-card,34491.0,Summerfield
729900.0,House,4,3,2225.0,13939.2,"6933 Bentridge Dr, Lakeland, FL 33813",STRAIGHT UP REALTY & PM LLC,https://www.realtor.com/realestateandhomes-detail/6933-Bentridge-Dr_Lakeland_FL_33813_M97291-07113?from=srp-list-card,33813.0,Lakeland
85000.0,Mobile house,2,2,1739.0,1.0,"10446 Tarpon Woods Ct Unit 63D, North Fort Myers, FL 33903",Resorthomes LLC,https://www.realtor.com/realestateandhomes-detail/10446-Tarpon-Woods-Ct-Unit-63D_North-Fort-Myers_FL_33903_M96335-50597?from=srp-list-card,33903.0,North Fort Myers
649000.0,Pending,4,3,2292.0,421660.8,"17848 SE Highway 42, Weirsdale, FL 32195",Realty Executives In The Villa,https://www.realtor.com/realestateandhomes-detail/17848-SE-Highway-42_Weirsdale_FL_32195_M98919-07627?from=srp-list-card,32195.0,Weirsdale
464500.0,House,4,2,2300.0,10890.0,"4540 Helena Dr, Titusville, FL 32780",WEMERT GROUP REALTY LLC,https://www.realtor.com/realestateandhomes-detail/4540-Helena-Dr_Titusville_FL_32780_M91079-69917?from=srp-list-card,32780.0,Titusville
79900.0,Mobile house,2,1,780.0,,"5088 Manatee Creek Blvd, Ruskin, FL 33570",Coast to coast mobile home sales LLC,https://www.realtor.com/realestateandhomes-detail/5088-Manatee-Creek-Blvd_Ruskin_FL_33570_M97577-88603?from=srp-list-card,33570.0,Ruskin
89000.0,Contingent,,,,52707.6,"6627 Blackwater Cir, Milton, FL 32583",Better Homes and Gardens Real Estate Main Street Properties,https://www.realtor.com/realestateandhomes-detail/6627-Blackwater-St_Milton_FL_32583_M97582-73778?from=srp-list-card,32583.0,Milton
680000.0,House,4,4,2961.0,5.0,"32710 Chestnut Preserve Ct, Wesley Chapel, FL 33543",Brg Real Estate Inc,https://www.realtor.com/realestateandhomes-detail/32710-Chestnut-Preserve-Ct_Wesley-Chapel_FL_33543_M96601-14751?from=srp-list-card,33543.0,Wesley Chapel
155000.0,House,2,1,1056.0,17859.6,"3013 Carters Mill Rd, Marianna, FL 32446",American Gold Realty,https://www.realtor.com/realestateandhomes-detail/3013-Carters-Mill-Rd_Marianna_FL_32446_M65138-10457?from=srp-list-card,32446.0,Marianna
560000.0,House,4,2.5,2324.0,5.0,"11320 Port Pl, Orlando, FL 32832",Re/Max 200 Realty,https://www.realtor.com/realestateandhomes-detail/11320-Port-Pl_Orlando_FL_32832_M99382-12487?from=srp-list-card,32832.0,Orlando
2110700.0,Condo,3,3.5,2182.0,,"521 E Las Olas Blvd Unit 1404, Fort Lauderdale, FL 33301",Ritz Carlton,https://www.realtor.com/realestateandhomes-detail/521-E-Las-Olas-Blvd-1404_Fort-Lauderdale_FL_33301_M99175-91830?from=srp-list-card,33301.0,Fort Lauderdale
272000.0,Townhouse,3,2.5,1701.0,2.0,"14307 Easy Goer St, Ruskin, FL 33573",FIRESIDE REAL ESTATE,https://www.realtor.com/realestateandhomes-detail/14307-Easy-Goer-St_Ruskin_FL_33573_M98771-59459?from=srp-list-card,33573.0,Sun City Center
574000.0,Condo,3,3,1458.0,,"11800 Front Beach Rd Unit 1101-2, Panama City Beach, FL 32407",Keller Williams Success Realty,https://www.realtor.com/realestateandhomes-detail/11800-Front-Beach-Rd-1101-2_Panama-City-Beach_FL_32407_M98684-38745?from=srp-list-card,32407.0,Panama City Beach
45900.0,Mobile house,2,2,,,"601 Starkey Rd Lot 232, Largo, FL 33771","Rider Resales & Repos, Inc",https://www.realtor.com/realestateandhomes-detail/601-Starkey-Rd-Lot-232_Largo_FL_33771_M92077-17833?from=srp-list-card,33771.0,Largo
605000.0,House,3,2.5,1646.0,1.0,,Xcellence Realty,https://www.realtor.com/realestateandhomes-detail/Fort-Lauderdale_FL_33315_M90463-82994?from=srp-list-card,,
339900.0,Condo,3,2.5,1452.0,931.0,"1851 Houston St # 1851, Kissimmee, FL 34743",EUREKA REALTY,https://www.realtor.com/realestateandhomes-detail/1851-Houston-St_Kissimmee_FL_34743_M90945-13870?from=srp-list-card,34743.0,Kissimmee
749000.0,Condo,2,2,1305.0,,"2697 N Ocean Blvd Unit 407F, Boca Raton, FL 33431",Poinciana Realty,https://www.realtor.com/realestateandhomes-detail/2697-N-Ocean-Blvd-Apt-407_Boca-Raton_FL_33431_M97882-80009?from=srp-list-card,33431.0,Boca Raton
57900.0,Mobile house,2,2,1144.0,,"144 Barry Dr, Lakeland, FL 33803","Sun Resales, Inc.",https://www.realtor.com/realestateandhomes-detail/144-Barry-Dr_Lakeland_FL_33803_M98465-01082?from=srp-list-card,33803.0,Lakeland
1275000.0,House,3,2,1248.0,6.0,"338 Windley Rd, Key Largo, FL 33037",Lifestyle Real Estate Sales,https://www.realtor.com/realestateandhomes-detail/338-Windley-Rd_Key-Largo_FL_33037_M65013-95335?from=srp-list-card,33037.0,Key Largo
455000.0,House,3,2,1128.0,4.0,"3114 W Abdella St, Tampa, FL 33607","EXP Realty, LLC",https://www.realtor.com/realestateandhomes-detail/3114-W-Abdella-St_Tampa_FL_33607_M64905-53361?from=srp-list-card,33607.0,Tampa
233000.0,Condo,2,2,994.0,,"20500 W Country Club Dr Apt 212, Aventura, FL 33180",Relux Realty Group,https://www.realtor.com/realestateandhomes-detail/20500-W-Country-Club-Dr-Apt-212_Aventura_FL_33180_M64629-05394?from=srp-list-card,33180.0,Miami
559900.0,House,3,2,2191.0,10454.4,"8703 Cypress Mill Ct, Tampa, FL 33647","Better Realty Services, LLC",https://www.realtor.com/realestateandhomes-detail/8703-Cypress-Mill-Ct_Tampa_FL_33647_M64826-87098?from=srp-list-card,33647.0,Tampa
987000.0,House,4,3,3617.0,15681.599999999999,"11651 Princess Margaret Ct, Cape Coral, FL 33991",Realmark Realty Group II LLC,https://www.realtor.com/realestateandhomes-detail/11651-Princess-Margaret-Ct_Cape-Coral_FL_33991_M64728-38433?from=srp-list-card,33991.0,Cape Coral
268000.0,Condo,2,2,1280.0,,"5673 Fairway Park Dr Apt 102, Boynton Beach, FL 33437",RE MAX Prestige Realty,https://www.realtor.com/realestateandhomes-detail/5673-Fairway-Park-Dr-Apt-102_Boynton-Beach_FL_33437_M64890-53915?from=srp-list-card,33437.0,Boynton Beach
22230000.0,House,10,12.5,14890.0,,"Radlett England, Out of Country, FL",Compass Florida LLC (PB),https://www.realtor.com/realestateandhomes-detail/Out-of-Country_FL_M99962-58049?from=srp-list-card,,
215000.0,Condo,2,2,1130.0,,"3810 Via Poinciana Apt 104, Lake Worth, FL 33467",Partnership Realty Inc.,https://www.realtor.com/realestateandhomes-detail/3810-Via-Poinciana-Apt-104_Lake-Worth_FL_33467_M68318-01479?from=srp-list-card,33467.0,Lake Worth
1319000.0,House,3,3,2488.0,9.0,"19672 Aqua View Ln, Fort Myers, FL 33913",Premiere Plus Realty Co.,https://www.realtor.com/realestateandhomes-detail/19672-Aqua-View-Ln_Fort-Myers_FL_33913_M99620-16730?from=srp-list-card,33913.0,Fort Myers
185000.0,House,3,2,1140.0,,"12236 Tavares Ridge Ln Unit 102, Tavares, FL 32778","EXP Realty, LLC",https://www.realtor.com/realestateandhomes-detail/12236-Tavares-Ridge-Ln-102_Tavares_FL_32778_M99503-62824?from=srp-list-card,32778.0,Tavares
400000.0,Land,,,,1960200.0,"Water Rd, Groveland, FL 34736",Kelly Right International Inc,https://www.realtor.com/realestateandhomes-detail/Water-Rd_Groveland_FL_34736_M98650-34635?from=srp-list-card,34736.0,Groveland
154900.0,Mobile house,2,2,1260.0,,"3750 Golf Cart Dr Unit 457, North Fort Myers, FL 33917",Sunset Home Sales,https://www.realtor.com/realestateandhomes-detail/3750-Golf-Cart-Dr-457_North-Fort-Myers_FL_33917_M98936-01535?from=srp-list-card,33917.0,North Fort Myers
318000.0,House,3,2,1844.0,5.0,"5181 NW 43rd Lane Rd, Ocala, FL 34482","Pegasus Realty & Associates, Inc.",https://www.realtor.com/realestateandhomes-detail/5181-NW-43rd-Lane-Rd_Ocala_FL_34482_M92043-94263?from=srp-list-card,34482.0,Ocala
98000.0,Mobile house,2,2,,,"2452 Turtledove Pl, Melbourne, FL 32904",WEICHERT REALTORS HALLMARK PROPERTIES,https://www.realtor.com/realestateandhomes-detail/2452-Turtledove-Pl_Melbourne_FL_32904_M91291-29455?from=srp-list-card,32904.0,Melbourne
335450.0,House,4,2,2151.0,11325.6,"4041 NE 58th Cir, Silver Springs, FL 34488",ADAMS HOMES REALTY INC,https://www.realtor.com/realestateandhomes-detail/4041-NE-58th-Cir_Silver-Springs_FL_34488_M91242-24493?from=srp-list-card,34488.0,Silver Springs
488390.0,Pending,3,2.5,1649.0,,,Lennar - Southeast FL,https://www.realtor.com/realestateandhomes-detail/Homestead_FL_33034_M97621-61091?from=srp-list-card,,
560000.0,House,5,3,2036.0,59677.200000000004,"25078 NW 143rd Rd, High Springs, FL 32643",SELLSTATE INNOVATION REALTY,https://www.realtor.com/realestateandhomes-detail/25078-NW-143rd-Rd_High-Springs_FL_32643_M99095-43565?from=srp-list-card,32643.0,High Springs
348500.0,Condo,3,2.5,1282.0,,"7657 Plantation Cir # 7657, Bradenton, FL 34201",TRIDENT PROPERTY CONSULTANTS LLC,https://www.realtor.com/realestateandhomes-detail/7657-Plantation-Cir_Bradenton_FL_34201_M64825-05445?from=srp-list-card,34201.0,Bradenton
1100000.0,Pending,5,3,2282.0,16552.8,"2500 NE 23rd St, Pompano Beach, FL 33062",Douglas Elliman Real Estate - Boca Raton,https://www.realtor.com/realestateandhomes-detail/2500-NE-23rd-St_Pompano-Beach_FL_33062_M64960-12928?from=srp-list-card,33062.0,Pompano Beach
539900.0,House,4,2.5,2214.0,7.0,"9083 Quail Creek Dr, Tampa, FL 33647",TAMPA BAY PREMIER REALTY,https://www.realtor.com/realestateandhomes-detail/9083-Quail-Creek-Dr_Tampa_FL_33647_M64844-38597?from=srp-list-card,33647.0,Tampa
147000.0,Condo,2,1,810.0,,"237 Pine Hov Cir Unit A2, Greenacres, FL 33463",RE/MAX Select Group,https://www.realtor.com/realestateandhomes-detail/237-Pine-Hov-Cir-Apt-2A_Greenacres_FL_33463_M64880-56357?from=srp-list-card,33463.0,Lake Worth
427900.0,Townhouse,2,2,1248.0,,"8934 Windtree St Unit B, Boca Raton, FL 33496",FlatFee.com,https://www.realtor.com/realestateandhomes-detail/8934-Windtree-St-B_Boca-Raton_FL_33496_M64782-17047?from=srp-list-card,33496.0,Boca Raton
135000.0,Mobile house,3,2,1248.0,1.0,"5127 El Adobe Dr, Leesburg, FL 34748","USA Mobile & Manufactured Homes Sales, LLC.",https://www.realtor.com/realestateandhomes-detail/5127-El-Adobe-Dr_Leesburg_FL_34748_M99061-86747?from=srp-list-card,34748.0,Leesburg
1200000.0,House,4,4,4447.0,123274.8,"37662 Soli Deo Gloria Way, Hilliard, FL 32046","MAVREALTY, LLC",https://www.realtor.com/realestateandhomes-detail/37662-Soli-Deo-Gloria-Way_Hilliard_FL_32046_M98945-01678?from=srp-list-card,32046.0,Hilliard
79000.0,Mobile house,3,2,,,"9411 Tiffany Ter Unit 348, Tampa, FL 33610",Paradise Village,https://www.realtor.com/realestateandhomes-detail/9411-Tiffany-Ter-348_Tampa_FL_33610_M91998-50486?from=srp-list-card,33610.0,Tampa
89900.0,Pending,2,2,980.0,,"109 W Sterling Way Unit 506, Leesburg, FL 34788",RIGHT REALTY CONNECTION INC,https://www.realtor.com/realestateandhomes-detail/109-W-Sterling-Way-506_Leesburg_FL_34788_M91346-78340?from=srp-list-card,34788.0,Leesburg
370000.0,Pending,3,2,1639.0,50965.2,"5636 E Tenison St, Inverness, FL 34452","All Citrus Realty, Inc.",https://www.realtor.com/realestateandhomes-detail/5636-E-Tenison-St_Inverness_FL_34452_M95682-40548?from=srp-list-card,34452.0,Inverness
379000.0,House,2,2,1366.0,3.0,"5493 Soria Ave, Ave Maria, FL 34142",MVP Realty Associates LLC,https://www.realtor.com/realestateandhomes-detail/5493-Soria-Ave_Ave-Maria_FL_34142_M93360-40895?from=srp-list-card,34142.0,Immokalee
309000.0,House,3,2,1516.0,4.0,"13793 Thimbleberry Dr, Dade City, FL 33525",KING & ASSOCIATES REAL ESTATE LLC,https://www.realtor.com/realestateandhomes-detail/13793-Thimbleberry-Dr_Dade-City_FL_33525_M91733-61786?from=srp-list-card,33525.0,Dade City
699900.0,House,3,2.5,2258.0,7.0,"21 Kingswood Ct, Ormond Beach, FL 32174","Venture Development Realty, Inc",https://www.realtor.com/realestateandhomes-detail/21-Kingswood-Ct_Ormond-Beach_FL_32174_M90358-33170?from=srp-list-card,32174.0,Ormond Beach
149900.0,Pending,3,2,1456.0,,"788 Via Del Sol Unit 788, North Fort Myers, FL 33903",Hometown America Communities,https://www.realtor.com/realestateandhomes-detail/788-Via-Del-Sol_N-Fort-Myers_FL_33903_M93261-43272?from=srp-list-card,33903.0,North Fort Myers
595000.0,Condo,3,2,1749.0,,"859 Jeffery St Apt 502, Boca Raton, FL 33487",United Realty Group Inc,https://www.realtor.com/realestateandhomes-detail/859-Jeffery-St-Apt-502_Boca-Raton_FL_33487_M93380-07020?from=srp-list-card,33487.0,Boca Raton
652900.0,House,4,3.5,2398.0,4.0,"100 Cabana Dr, Ponte Vedra, FL 32081",SIGNATURE FIRST COAST REALTY,https://www.realtor.com/realestateandhomes-detail/100-Cabana-Dr_Ponte-Vedra_FL_32081_M92456-37923?from=srp-list-card,32081.0,Ponte Vedra
52900.0,Mobile house,2,2,1248.0,,"36203 Plum Ave, Grand Island, FL 32735",SUNBELT HOME SALES INC,https://www.realtor.com/realestateandhomes-detail/36203-Plum-Ave_Grand-Island_FL_32735_M92436-88609?from=srp-list-card,32735.0,Grand Island
619000.0,House,3,2,1937.0,8.0,"2947 Francoa Dr, Odessa, FL 33556",RE/MAX ACTION FIRST,https://www.realtor.com/realestateandhomes-detail/2947-Francoa-Dr_Odessa_FL_33556_M91229-08039?from=srp-list-card,33556.0,Odessa
129000.0,Mobile house,2,2,1054.0,,"20713 Molokai Ct, Estero, FL 33928",Mobile Home Lady,https://www.realtor.com/realestateandhomes-detail/20713-Molokai-Ct_Estero_FL_33928_M92269-75227?from=srp-list-card,33928.0,Estero
696000.0,House,3,2,1576.0,50529.6,"12566 61st St N, Loxahatchee, FL 33470",Premier Properties of South FL,https://www.realtor.com/realestateandhomes-detail/12566-61st-St-N_Loxahatchee_FL_33470_M98184-64772?from=srp-list-card,33470.0,Loxahatchee
379900.0,Contingent,4,2,1720.0,48351.600000000006,"9902 Fraser Rd, Jacksonville, FL 32246",Keller Williams Realty Atlantic Partners Southside,https://www.realtor.com/realestateandhomes-detail/9902-Fraser-Rd_Jacksonville_FL_32246_M97146-50761?from=srp-list-card,32246.0,Jacksonville
88900.0,Mobile house,2,2,864.0,,"16738 Cordoba St Unit 3103, Winter Garden, FL 34787",CFL PROPERTY GROUP,https://www.realtor.com/realestateandhomes-detail/16738-Cordoba-St-3103_Winter-Garden_FL_34787_M96033-48955?from=srp-list-card,34787.0,Winter Garden
719000.0,House,4,3,2510.0,9.0,"4351 Renly Ln, Clermont, FL 34711","EXP Realty, LLC",https://www.realtor.com/realestateandhomes-detail/4351-Renly-Ln_Clermont_FL_34711_M95939-32834?from=srp-list-card,34711.0,Clermont
129000.0,Condo,2,2,1156.0,,"19202 Sandalwood Dr # 202, Wildwood, FL 34785",DUTEAU REALTY INC,https://www.realtor.com/realestateandhomes-detail/19202-Sandalwood-Dr-202_Wildwood_FL_34785_M97621-51827?from=srp-list-card,34785.0,Wildwood
609900.0,House,3,2,1709.0,5.0,"13527 Padstow Pl, Orlando, FL 32832",COMPASS FLORIDA LLC,https://www.realtor.com/realestateandhomes-detail/13527-Padstow-Pl_Orlando_FL_32832_M96533-86786?from=srp-list-card,32832.0,Orlando
132900.0,Mobile house,3,2,1152.0,,"14097 Vista Del Lago Blvd Unit 4019, Winter Garden, FL 34787",CFL PROPERTY GROUP,https://www.realtor.com/realestateandhomes-detail/14097-Vista-Del-Lago-Blvd-4019_Winter-Garden_FL_34787_M95867-93069?from=srp-list-card,34787.0,Winter Garden
119900.0,Mobile house,3,2,1568.0,,"500 Sunbird Sq, Sebring, FL 33872",Gold Star Manufactured Home Sales,https://www.realtor.com/realestateandhomes-detail/500-Sunbird-Sq_Sebring_FL_33872_M94560-45362?from=srp-list-card,33872.0,Sebring
1250000.0,House,3,2.5,2100.0,6.0,"8931 Grand Prix Ln, Boynton Beach, FL 33472",Coldwell Banker Realty,https://www.realtor.com/realestateandhomes-detail/8931-Grand-Prix-Ln_Boynton-Beach_FL_33472_M51858-55928?from=srp-list-card,33472.0,Boynton Beach
2949900.0,House,5,5.5,4449.0,21780.0,"2610 SW 130th Ave, Miami, FL 33175",Florida Capital Realty,https://www.realtor.com/realestateandhomes-detail/2610-SW-130th-Ave_Miami_FL_33175_M93091-17330?from=srp-list-card,33175.0,Miami
612000.0,Pending,4,3,2670.0,12196.800000000001,"6326 NW 39th Ln, Gainesville, FL 32606",Coldwell Banker M.M. Parrish Realtors,https://www.realtor.com/realestateandhomes-detail/6326-NW-39th-Ln_Gainesville_FL_32606_M91908-33652?from=srp-list-card,32606.0,Gainesville
575000.0,Contingent,3,2.5,1472.0,,"240 NW 36th Ave, Pompano Beach, FL 33069",ONE Sotheby's International Realty,https://www.realtor.com/realestateandhomes-detail/240-NW-36th-Ave_Pompano-Beach_FL_33069_M92126-54337?from=srp-list-card,33069.0,Pompano Beach
159500.0,Mobile house,2,2,,,"300 Raintree Cir, Deland, FL 32724",EXIT Realty Home Team,https://www.realtor.com/realestateandhomes-detail/300-Raintree-Cir_Deland_FL_32724_M93027-80500?from=srp-list-card,32724.0,Deland
174900.0,Mobile house,4,3,1904.0,,"3003 Pine Valley Dr Unit 809, Winter Haven, FL 33881",Crf Communities,https://www.realtor.com/realestateandhomes-detail/3003-Pine-Valley-Dr-809_Winter-Haven_FL_33881_M92273-13761?from=srp-list-card,33881.0,Winter Haven
1050000.0,House,4,3.5,2804.0,13068.0,"21350 SW 132nd Ct, Miami, FL 33177",Miami Premier Realty,https://www.realtor.com/realestateandhomes-detail/21350-SW-132nd-Ct_Miami_FL_33177_M92071-04197?from=srp-list-card,33177.0,Miami
449900.0,House,4,3,2271.0,8.0,"14611 Adina Ln, Fort Myers, FL 33905",COLDWELL BANKER FLORIDA - Ft M,https://www.realtor.com/realestateandhomes-detail/14611-Adina-Ln_Fort-Myers_FL_33905_M90481-23420?from=srp-list-card,33905.0,Fort Myers
69900.0,Mobile house,3,1.5,,,"7501 142nd Ave Lot 667, Largo, FL 33771","Rider Resales & Repos, Inc",https://www.realtor.com/realestateandhomes-detail/7501-142nd-Ave-Lot-667_Largo_FL_33771_M93124-26443?from=srp-list-card,33771.0,Largo
539900.0,House,4,3.5,2326.0,7.0,"30057 Island Club Dr, Tavares, FL 32778","EXP Realty, LLC",https://www.realtor.com/realestateandhomes-detail/30057-Island-Club-Dr_Deer-Island_FL_32778_M92138-26631?from=srp-list-card,32778.0,Tavares
2450000.0,House,4,4,3211.0,35283.600000000006,"11750 NW 14th St, Plantation, FL 33323",Coldwell Banker Realty,https://www.realtor.com/realestateandhomes-detail/11750-NW-14th-St_Plantation_FL_33323_M92443-29918?from=srp-list-card,33323.0,Fort Lauderdale
149000.0,Pending,3,1,1316.0,72309.59999999999,"4202 NE 119th Ter, Gainesville, FL 32641",COMPASS,https://www.realtor.com/realestateandhomes-detail/4202-NE-119th-Ter_Gainesville_FL_32641_M92248-92689?from=srp-list-card,32641.0,Gainesville
28500.0,Mobile house,2,1,,,"10675 Seminole Blvd Lot 30, Largo, FL 33778",Richmar,https://www.realtor.com/realestateandhomes-detail/10675-Seminole-Blvd-Lot-30_Largo_FL_33778_M92368-49146?from=srp-list-card,33778.0,Largo
785000.0,House,4,2,2059.0,8.0,,Charles Rutenberg Realty Fort Lauderdale,https://www.realtor.com/realestateandhomes-detail/1624-Newport-Ln_Weston_FL_33326_M66337-74968?from=srp-list-card,,
